Row,avg_iac_files_per_commit,Ratio_out_of_cofiles_developers,file_nb_parameters,file_num_ExternalModules,Graph_History_std_degree_centrality,Graph_ContentSimilarity_network_density
0,-0.319384604735832,1.6163463095591,-0.0763704619478747,-1.07289987030412,1.4130559827144,0.540034183930792
1,-0.348293113182581,1.36703093725205,0.222018950923727,-1.07289987030412,1.51331077428584,0.540034183930792
2,-0.408898688527588,1.12888559264681,0.222018950923727,-1.07289987030412,1.51331077428584,0.540034183930792
3,-0.512163493724829,0.980103517542722,-1.14900219727893,1.39375484209911,1.51331077428584,0.540034183930792
4,-0.126898787878414,1.50498409784433,1.94482076212812,-1.07289987030412,1.4130559827144,0.540034183930792
5,-0.239389661818373,1.36703093725205,1.94482076212812,-1.07289987030412,1.4130559827144,0.540034183930792
6,-0.278002686182801,1.41637768253996,1.94482076212812,-1.07289987030412,1.51331077428584,0.540034183930792
7,-0.439934907501772,1.50498409784433,1.2202569089507,-1.07289987030412,1.51331077428584,0.540034183930792
8,-0.493241320607263,1.58180640320856,1.2202569089507,-1.07289987030412,1.51331077428584,0.540034183930792
9,-0.532460849442495,1.46227329323711,1.2202569089507,-1.07289987030412,1.51331077428584,0.540034183930792
10,-0.658556683840048,1.50498409784433,-0.0763704619478747,-1.07289987030412,1.4130559827144,0.540034183930792
11,-0.705271406469883,1.46227329323711,-0.0763704619478747,-1.07289987030412,1.51331077428584,0.540034183930792
12,-0.736116982377364,1.25679257762148,0.222018950923727,1.39375484209911,1.4130559827144,0.540034183930792
13,-0.723401415977723,0.806587498796487,0.222018950923727,1.39375484209911,1.51331077428584,0.540034183930792
14,-0.658556683840048,0.603678679491911,-1.14900219727893,2.08256454311567,1.51331077428584,0.540034183930792
15,-0.116530513305758,0.365733688702714,1.42514360610169,-1.07289987030412,1.4130559827144,0.540034183930792
16,0.583089982832379,-1.65086739441732,-0.292204503863529,-1.07289987030412,1.4130559827144,0.540034183930792
17,-0.140065930018836,1.50498409784433,-1.14900219727893,-1.07289987030412,1.4130559827144,0.540034183930792
18,0.380288603159577,-0.431226458328182,0.0886784001589266,-1.07289987030412,1.4130559827144,0.540034183930792
19,0.187170885776124,-0.244210274698433,0.0886784001589266,-1.07289987030412,1.51331077428584,0.540034183930792
20,0.225957573362576,-0.244210274698433,1.77278600058774,-1.07289987030412,1.4130559827144,0.540034183930792
21,0.0151740804239729,0.365733688702714,1.73867713205517,-1.07289987030412,1.51331077428584,0.540034183930792
22,-0.148079592076182,0.806587498796487,1.73867713205517,-1.07289987030412,1.51331077428584,0.540034183930792
23,0.220448984309908,-1.65086739441732,-1.14900219727893,-1.07289987030412,1.4130559827144,0.540034183930792
24,-0.0764481180703617,-0.0722844133877502,-1.14900219727893,-1.07289987030412,1.51331077428584,0.540034183930792
25,0.0869402344069159,0.489482830443595,0.916570498137101,-1.07289987030412,1.4130559827144,0.540034183930792
26,0.380288603159577,-0.431226458328182,0.588480043304262,-1.07289987030412,1.4130559827144,0.540034183930792
27,0.195634437872002,-0.634820568356545,-1.14900219727893,1.39375484209911,1.51331077428584,0.540034183930792
28,-0.311993151891135,-0.0722844133877502,-1.14900219727893,1.57564705576626,1.4130559827144,0.540034183930792
29,-0.239389661818373,0.365733688702714,0.916570498137101,-1.07289987030412,1.4130559827144,0.540034183930792
30,-0.310657015551242,0.231534058323115,1.27186808952545,-1.07289987030412,1.51331077428584,0.540034183930792
31,-0.396083728619579,0.489482830443595,1.27186808952545,-1.07289987030412,1.51331077428584,0.540034183930792
32,-0.379084190073655,0.603678679491911,1.38502470150296,-1.07289987030412,1.51331077428584,0.540034183930792
33,-0.44789648307901,0.603678679491911,-1.14900219727893,2.14453019500895,1.51331077428584,0.540034183930792
34,-0.489005573971923,0.603678679491911,-1.14900219727893,2.14453019500895,1.51331077428584,0.540034183930792
35,-0.598749368699481,0.806587498796487,-1.14900219727893,2.14453019500895,1.51331077428584,0.540034183930792
36,-0.578538289372968,0.365733688702714,0.513746422471408,-1.07289987030412,1.4130559827144,0.540034183930792
37,0.0966422994708084,-0.244210274698433,-0.0763704619478747,-1.07289987030412,1.4130559827144,0.540034183930792
38,-0.834130571368451,1.12888559264681,0.333705374482061,1.83367240706315,1.4130559827144,0.540034183930792
39,-0.775566131502801,0.603678679491911,-1.14900219727893,2.01181497910738,1.4130559827144,0.540034183930792
40,-0.821018833071318,0.603678679491911,-1.14900219727893,2.01181497910738,1.51331077428584,0.540034183930792
41,0.0488541882640886,-0.431226458328182,1.19279118072252,0.212053427410306,1.4130559827144,0.540034183930792
42,-0.0847861738208707,-0.431226458328182,1.19279118072252,0.212053427410306,1.51331077428584,0.540034183930792
