Row,GA,PSO,RS,SA
70,0.634778891318183,0.58283665490369,0.704924877529578,0.805300955627027
71,0.781919657208003,0.724915095246082,0.758100778178089,0.805300955627027
72,0.781919657208003,0.772488644010924,0.704924877529578,-1.22178113273914
73,0.0821958833293971,0.58283665490369,0.512247884978127,0.737337621230165
74,0.0821958833293971,0.58283665490369,0.512247884978127,0.737337621230165
75,0.667166061608524,0.724915095246082,0.631929265069182,0.845811371062479
76,0.4753154985862,0.448991710192668,0.631929265069182,0.737337621230165
77,0.466506528894634,-1.61469894992275,0.631929265069182,0.737337621230165
78,0.466506528894634,0.448991710192668,0.631929265069182,0.845811371062479
79,0.466506528894634,-1.61469894992275,0.631929265069182,0.874897063933733
80,0.314300690539894,-1.61469894992275,0.512247884978127,0.874897063933733
81,0.4753154985862,-1.61469894992275,0.631929265069182,0.874897063933733
82,0.634778891318183,0.448991710192668,0.704924877529578,0.874897063933733
83,0.500953467051166,0.448991710192668,0.631929265069182,0.805300955627027
84,0.781919657208003,0.724915095246082,0.800157361162103,0.845811371062479
85,0.380310561486202,0.448991710192668,0.631929265069182,0.845811371062479
86,0.647942797867617,0.448991710192668,0.704924877529578,0.874897063933733
87,-0.0941346967633357,-1.61469894992275,0.512247884978127,0.737337621230165
88,0.420272322773822,0.664915949036528,0.704924877529578,0.737337621230165
89,0.781919657208003,0.724915095246082,0.800157361162103,0.737337621230165
90,0.781919657208003,0.772488644010924,0.758100778178089,0.737337621230165
91,0.0235133246225103,-1.61469894992275,-1.53461768133531,0.737337621230165
92,-2.29852990442831,-1.61469894992275,-1.53461768133531,0.737337621230165
93,-2.29852990442831,0.448991710192668,-1.53461768133531,0.845811371062479
94,0.549037144056816,0.448991710192668,0.631929265069182,0.874897063933733
95,0.390575213326966,0.58283665490369,0.512247884978127,0.737337621230165
96,0.00223721222118505,-1.61469894992275,-1.53461768133531,0.737337621230165
97,0.607551877744157,0.58283665490369,0.758100778178089,0.737337621230165
98,0.410548913766418,0.448991710192668,0.704924877529578,0.845811371062479
99,-0.602923273787382,-1.61469894992275,-1.53461768133531,0.874897063933733
100,0.634778891318183,0.58283665490369,0.631929265069182,0.874897063933733
101,-2.29852990442831,-1.61469894992275,-1.53461768133531,0.737337621230165
102,0.634778891318183,0.448991710192668,0.512247884978127,0.737337621230165
103,0.533448560761611,0.448991710192668,0.631929265069182,0.737337621230165
104,0.238985850535796,0.58283665490369,0.512247884978127,0.737337621230165
105,0.647942797867617,0.58283665490369,0.631929265069182,0.845811371062479
106,0.0438791649170702,0.448991710192668,0.512247884978127,0.737337621230165
107,0.586282937483117,0.664915949036528,0.631929265069182,0.737337621230165
108,0.621320235601833,0.58283665490369,0.512247884978127,0.845811371062479
109,0.781919657208003,0.772488644010924,0.800157361162103,0.874897063933733
110,0.429828976449711,0.58283665490369,0.631929265069182,0.874897063933733
111,0.727195227462086,0.664915949036528,0.631929265069182,0.874897063933733
112,-0.892557917425495,-1.61469894992275,-1.53461768133531,0.737337621230165
113,0.781919657208003,0.772488644010924,0.758100778178089,0.737337621230165
114,0.781919657208003,0.772488644010924,0.704924877529578,0.737337621230165
115,0.781919657208003,0.772488644010924,0.800157361162103,0.737337621230165
116,0.781919657208003,0.772488644010924,0.704924877529578,0.737337621230165
117,-0.121776895709926,-1.61469894992275,0.512247884978127,0.737337621230165
118,0.429828976449711,0.58283665490369,-1.53461768133531,0.737337621230165
119,-2.29852990442831,-1.61469894992275,-1.53461768133531,0.845811371062479
120,0.277984964672105,0.58283665490369,-1.53461768133531,0.874897063933733
121,0.541295042014253,0.58283665490369,0.512247884978127,0.874897063933733
122,0.429828976449711,0.58283665490369,-1.53461768133531,0.874897063933733
123,0.781919657208003,0.772488644010924,0.800157361162103,0.874897063933733
124,0.277984964672105,0.448991710192668,0.512247884978127,0.805300955627027
125,-2.29852990442831,-1.61469894992275,-1.53461768133531,0.845811371062479
126,0.647942797867617,0.58283665490369,0.631929265069182,0.845811371062479
127,0.571666648162063,0.664915949036528,0.704924877529578,0.737337621230165
128,0.325877023719394,0.58283665490369,0.512247884978127,0.737337621230165
129,0.703882595158819,0.664915949036528,0.704924877529578,0.845811371062479
130,0.150869018417196,0.448991710192668,0.512247884978127,0.874897063933733
131,0.781919657208003,0.724915095246082,0.800157361162103,0.737337621230165
132,0.302468604171538,0.448991710192668,0.512247884978127,0.737337621230165
133,0.614475749633272,0.58283665490369,0.631929265069182,0.737337621230165
134,0.181962720282696,0.58283665490369,0.631929265069182,0.737337621230165
135,0.781919657208003,0.772488644010924,0.800157361162103,0.737337621230165
136,-2.29852990442831,-1.61469894992275,-1.53461768133531,0.737337621230165
137,0.781919657208003,0.724915095246082,0.800157361162103,0.737337621230165
138,0.781919657208003,0.772488644010924,0.800157361162103,0.737337621230165
139,0.781919657208003,0.772488644010924,0.631929265069182,0.737337621230165
140,0.607551877744157,0.724915095246082,0.631929265069182,0.737337621230165
141,0.0438791649170702,0.448991710192668,-1.53461768133531,0.737337621230165
142,0.466506528894634,0.58283665490369,0.631929265069182,0.737337621230165
143,-0.716154453163937,-1.61469894992275,0.704924877529578,0.737337621230165
144,0.647942797867617,0.664915949036528,0.512247884978127,0.845811371062479
145,0.44846637913339,0.58283665490369,0.512247884978127,0.737337621230165
146,0.290367967345842,0.58283665490369,0.512247884978127,0.737337621230165
147,0.290367967345842,0.58283665490369,0.512247884978127,0.845811371062479
148,0.290367967345842,0.58283665490369,0.512247884978127,0.874897063933733
149,0.265304649838989,0.448991710192668,-1.53461768133531,0.874897063933733
150,0.0235133246225103,0.448991710192668,-1.53461768133531,0.874897063933733
151,0.44846637913339,0.58283665490369,0.512247884978127,0.874897063933733
152,-2.29852990442831,-1.61469894992275,-1.53461768133531,0.805300955627027
153,0.457558467584953,0.58283665490369,0.631929265069182,0.845811371062479
154,0.44846637913339,0.58283665490369,0.512247884978127,0.845811371062479
155,0.781919657208003,0.772488644010924,0.800157361162103,0.874897063933733
156,0.211263969957533,-1.61469894992275,0.512247884978127,0.897655866891006
157,0.571666648162063,0.58283665490369,0.631929265069182,0.737337621230165
158,0.265304649838989,0.448991710192668,-1.53461768133531,0.737337621230165
159,0.781919657208003,0.772488644010924,0.800157361162103,0.737337621230165
160,0.781919657208003,0.724915095246082,0.704924877529578,0.845811371062479
161,0.781919657208003,0.772488644010924,0.800157361162103,0.737337621230165
162,0.781919657208003,0.664915949036528,-1.53461768133531,0.737337621230165
163,0.781919657208003,0.724915095246082,0.800157361162103,0.737337621230165
164,0.781919657208003,0.772488644010924,0.758100778178089,0.737337621230165
165,0.781919657208003,0.664915949036528,0.704924877529578,0.737337621230165
166,0.0821958833293971,0.58283665490369,-1.53461768133531,0.737337621230165
167,0.781919657208003,0.772488644010924,0.758100778178089,0.737337621230165
168,0.781919657208003,0.772488644010924,0.704924877529578,0.845811371062479
169,0.781919657208003,0.772488644010924,0.800157361162103,0.737337621230165
170,0.571666648162063,0.58283665490369,0.512247884978127,0.737337621230165
171,0.492534639255255,0.58283665490369,-1.53461768133531,0.737337621230165
172,0.492534639255255,0.58283665490369,-1.53461768133531,0.845811371062479
173,0.492534639255255,0.58283665490369,-1.53461768133531,0.874897063933733
174,0.607551877744157,0.58283665490369,0.512247884978127,0.874897063933733
175,0.781919657208003,0.772488644010924,0.800157361162103,0.874897063933733
176,0.715648894816606,0.664915949036528,0.512247884978127,0.874897063933733
177,0.483990055442752,0.664915949036528,0.631929265069182,0.737337621230165
178,0.0438791649170702,0.448991710192668,0.512247884978127,0.737337621230165
179,0.0634163972095273,0.58283665490369,0.512247884978127,0.845811371062479
180,-0.892557917425495,-1.61469894992275,-1.53461768133531,0.874897063933733
181,0.00223721222118505,0.448991710192668,0.512247884978127,0.737337621230165
182,-2.29852990442831,-1.61469894992275,-1.53461768133531,0.737337621230165
183,-0.602923273787382,-1.61469894992275,-1.53461768133531,0.737337621230165
184,-2.29852990442831,-1.61469894992275,-1.53461768133531,0.737337621230165
185,-0.892557917425495,-1.61469894992275,-1.53461768133531,0.845811371062479
186,0.634778891318183,0.58283665490369,-1.53461768133531,0.874897063933733
187,0.67344084082858,0.724915095246082,0.758100778178089,0.874897063933733
188,0.325877023719394,0.448991710192668,0.631929265069182,0.737337621230165
189,0.755155566567116,0.772488644010924,0.758100778178089,0.737337621230165
190,-2.29852990442831,-1.61469894992275,-1.53461768133531,0.845811371062479
191,0.0235133246225103,0.448991710192668,0.512247884978127,0.737337621230165
192,0.781919657208003,0.772488644010924,0.800157361162103,0.737337621230165
193,0.781919657208003,0.664915949036528,0.512247884978127,0.845811371062479
194,0.781919657208003,0.772488644010924,0.800157361162103,0.737337621230165
195,0.781919657208003,0.664915949036528,0.758100778178089,0.737337621230165
196,-2.29852990442831,-1.61469894992275,-1.53461768133531,0.737337621230165
197,-2.29852990442831,-1.61469894992275,-1.53461768133531,0.737337621230165
198,0.420272322773822,0.58283665490369,0.512247884978127,0.845811371062479
199,0.781919657208003,0.772488644010924,0.758100778178089,0.874897063933733
200,0.134570671960729,0.448991710192668,-1.53461768133531,0.874897063933733
201,0.4753154985862,0.58283665490369,0.512247884978127,0.874897063933733
202,0.781919657208003,0.772488644010924,0.704924877529578,0.737337621230165
203,0.781919657208003,0.724915095246082,0.704924877529578,0.737337621230165
204,-2.29852990442831,-1.61469894992275,-1.53461768133531,0.737337621230165
205,-2.29852990442831,-1.61469894992275,0.512247884978127,0.737337621230165
206,-2.29852990442831,-1.61469894992275,0.512247884978127,0.845811371062479
207,-2.29852990442831,-1.61469894992275,-1.53461768133531,0.874897063933733
208,-2.29852990442831,-1.61469894992275,-1.53461768133531,0.874897063933733
209,-2.29852990442831,-1.61469894992275,-1.53461768133531,0.874897063933733
210,0.781919657208003,0.772488644010924,0.800157361162103,0.874897063933733
211,0.781919657208003,0.58283665490369,0.704924877529578,0.805300955627027
212,-0.0200439948149797,0.448991710192668,-1.53461768133531,0.737337621230165
213,0.628087314855267,0.724915095246082,0.704924877529578,0.737337621230165
214,-0.294518150004485,0.448991710192668,-1.53461768133531,0.845811371062479
215,-0.294518150004485,0.448991710192668,-1.53461768133531,0.874897063933733
216,-2.29852990442831,-1.61469894992275,-1.53461768133531,0.874897063933733
217,0.781919657208003,0.772488644010924,0.800157361162103,0.737337621230165
218,-0.517724627215998,0.448991710192668,-1.53461768133531,0.737337621230165
219,0.100279530602774,0.448991710192668,-1.53461768133531,0.737337621230165
220,-2.29852990442831,-1.61469894992275,-1.53461768133531,0.845811371062479
221,0.0821958833293971,-1.61469894992275,-1.53461768133531,0.874897063933733
222,0.564220129090935,0.724915095246082,0.758100778178089,0.874897063933733
223,-2.29852990442831,-1.61469894992275,-1.53461768133531,0.737337621230165
224,0.181962720282696,-1.61469894992275,-1.53461768133531,0.737337621230165
225,0.781919657208003,0.772488644010924,0.758100778178089,0.737337621230165
226,0.781919657208003,0.58283665490369,0.704924877529578,0.845811371062479
227,-2.29852990442831,-1.61469894992275,-1.53461768133531,0.737337621230165
228,0.781919657208003,0.724915095246082,0.758100778178089,0.737337621230165
229,0.533448560761611,0.448991710192668,0.631929265069182,0.737337621230165
230,0.660825820434254,0.664915949036528,0.512247884978127,0.737337621230165
231,-0.068085981933589,0.448991710192668,-1.53461768133531,0.737337621230165
232,0.73853045907569,0.664915949036528,0.704924877529578,0.737337621230165
233,-2.29852990442831,-1.61469894992275,-1.53461768133531,0.737337621230165
234,0.647942797867617,0.664915949036528,0.631929265069182,0.737337621230165
235,0.265304649838989,0.58283665490369,0.512247884978127,0.845811371062479
236,0.781919657208003,0.724915095246082,0.800157361162103,0.737337621230165
237,0.781919657208003,0.772488644010924,0.800157361162103,0.737337621230165
238,0.781919657208003,0.772488644010924,0.800157361162103,0.737337621230165
239,0.781919657208003,0.724915095246082,0.631929265069182,0.737337621230165
240,-0.892557917425495,0.448991710192668,0.631929265069182,0.737337621230165
241,0.150869018417196,0.58283665490369,0.512247884978127,0.737337621230165
242,0.781919657208003,0.772488644010924,0.800157361162103,0.737337621230165
243,0.781919657208003,0.772488644010924,0.758100778178089,0.737337621230165
244,0.781919657208003,0.772488644010924,0.800157361162103,0.737337621230165
245,0.727195227462086,0.664915949036528,0.704924877529578,0.737337621230165
246,0.348309110960629,0.448991710192668,0.631929265069182,0.737337621230165
247,-2.29852990442831,0.448991710192668,0.512247884978127,0.845811371062479
248,0.0438791649170702,0.448991710192668,0.512247884978127,0.737337621230165
249,-2.29852990442831,-1.61469894992275,-1.53461768133531,0.737337621230165
250,0.607551877744157,0.448991710192668,0.758100778178089,0.845811371062479
251,0.771350354555841,0.772488644010924,0.800157361162103,0.874897063933733
252,0.564220129090935,0.448991710192668,0.631929265069182,0.874897063933733
253,0.781919657208003,0.772488644010924,0.800157361162103,0.737337621230165
254,0.380310561486202,0.664915949036528,0.512247884978127,0.737337621230165
255,-0.294518150004485,-1.61469894992275,-1.53461768133531,0.737337621230165
256,-2.29852990442831,-1.61469894992275,-1.53461768133531,0.845811371062479
257,-2.29852990442831,-1.61469894992275,-1.53461768133531,0.737337621230165
258,0.4753154985862,0.58283665490369,0.631929265069182,0.737337621230165
259,0.302468604171538,0.58283665490369,0.631929265069182,0.737337621230165
260,0.302468604171538,0.58283665490369,0.631929265069182,0.845811371062479
261,0.302468604171538,0.58283665490369,0.631929265069182,0.874897063933733
262,0.0438791649170702,0.448991710192668,-1.53461768133531,0.874897063933733
263,0.4753154985862,0.58283665490369,0.512247884978127,0.874897063933733
264,-2.29852990442831,-1.61469894992275,-1.53461768133531,0.874897063933733
265,0.0438791649170702,0.448991710192668,-1.53461768133531,0.805300955627027
266,0.466506528894634,0.664915949036528,0.631929265069182,0.845811371062479
267,0.4753154985862,0.58283665490369,0.631929265069182,0.845811371062479
268,0.0438791649170702,0.448991710192668,0.512247884978127,0.874897063933733
269,0.781919657208003,0.772488644010924,0.800157361162103,0.897655866891006
270,0.59345765818218,0.664915949036528,0.631929265069182,0.737337621230165
271,0.134570671960729,0.448991710192668,-1.53461768133531,0.737337621230165
272,0.483990055442752,0.58283665490369,0.631929265069182,0.737337621230165
273,0.314300690539894,0.58283665490369,0.512247884978127,0.737337621230165
274,0.314300690539894,0.58283665490369,0.512247884978127,0.845811371062479
275,0.314300690539894,0.58283665490369,0.512247884978127,0.874897063933733
276,0.277984964672105,0.448991710192668,0.512247884978127,0.874897063933733
277,0.0438791649170702,0.448991710192668,0.512247884978127,0.874897063933733
278,0.00223721222118505,0.448991710192668,-1.53461768133531,0.874897063933733
279,0.483990055442752,0.58283665490369,0.631929265069182,0.805300955627027
280,0.0438791649170702,0.448991710192668,0.512247884978127,0.845811371062479
281,0.410548913766418,0.664915949036528,0.631929265069182,0.845811371062479
282,0.483990055442752,0.664915949036528,0.631929265069182,0.874897063933733
283,0.0438791649170702,0.448991710192668,0.512247884978127,0.897655866891006
284,0.781919657208003,0.772488644010924,0.800157361162103,0.737337621230165
285,-2.29852990442831,-1.61469894992275,-1.53461768133531,0.874897063933733
286,-2.29852990442831,-1.61469894992275,-1.53461768133531,0.737337621230165
287,0.556677879630353,0.664915949036528,0.704924877529578,0.845811371062479
288,-2.29852990442831,-1.61469894992275,0.512247884978127,0.737337621230165
289,0.781919657208003,0.772488644010924,0.758100778178089,0.737337621230165
290,0.781919657208003,0.772488644010924,0.631929265069182,0.845811371062479
291,0.0235133246225103,0.448991710192668,-1.53461768133531,0.737337621230165
292,0.781919657208003,0.724915095246082,0.800157361162103,0.737337621230165
293,0.781919657208003,0.724915095246082,0.631929265069182,0.845811371062479
294,0.238985850535796,0.58283665490369,0.512247884978127,0.737337621230165
295,0.697914027370206,0.724915095246082,0.704924877529578,0.737337621230165
296,0.67344084082858,0.664915949036528,0.704924877529578,0.845811371062479
297,0.564220129090935,0.664915949036528,0.512247884978127,0.737337621230165
298,0.265304649838989,0.58283665490369,0.631929265069182,0.737337621230165
299,0.100279530602774,-1.61469894992275,-1.53461768133531,0.845811371062479
300,0.781919657208003,0.772488644010924,0.800157361162103,0.737337621230165
301,0.781919657208003,0.772488644010924,0.800157361162103,0.737337621230165
302,0.781919657208003,0.664915949036528,0.631929265069182,0.737337621230165
303,0.359186202178653,0.664915949036528,0.631929265069182,0.737337621230165
304,0.525494546802275,0.448991710192668,0.631929265069182,0.737337621230165
305,-0.121776895709926,0.448991710192668,-1.53461768133531,0.737337621230165
306,0.781919657208003,0.772488644010924,0.758100778178089,0.737337621230165
307,-2.29852990442831,-1.61469894992275,-1.53461768133531,-1.22178113273914
308,0.4753154985862,0.724915095246082,0.758100778178089,0.737337621230165
309,0.00223721222118505,0.448991710192668,-1.53461768133531,-1.22178113273914
310,0.517429696834815,0.664915949036528,0.704924877529578,-1.22178113273914
311,0.691886873145402,0.664915949036528,0.704924877529578,0.737337621230165
312,0.781919657208003,0.724915095246082,0.758100778178089,-1.22178113273914
313,0.781919657208003,0.772488644010924,0.758100778178089,0.845811371062479
314,0.776657165789175,0.772488644010924,0.758100778178089,0.897655866891006
315,0.517429696834815,0.772488644010924,0.512247884978127,-1.22178113273914
316,0.614475749633272,0.772488644010924,0.758100778178089,0.737337621230165
317,0.781919657208003,0.772488644010924,0.800157361162103,-1.22178113273914
318,0.781919657208003,0.772488644010924,0.800157361162103,0.845811371062479
319,-0.253910083788759,0.448991710192668,0.512247884978127,0.897655866891006
320,0.765998392245277,0.772488644010924,0.800157361162103,0.897655866891006
321,0.781919657208003,0.772488644010924,0.800157361162103,-1.22178113273914
322,0.781919657208003,0.772488644010924,0.800157361162103,0.737337621230165
323,-0.182827087500993,0.58283665490369,0.512247884978127,-1.22178113273914
324,0.781919657208003,0.772488644010924,0.800157361162103,0.845811371062479
325,0.685799849572711,0.724915095246082,0.631929265069182,-1.22178113273914
326,0.67344084082858,0.724915095246082,0.704924877529578,0.737337621230165
327,0.781919657208003,0.772488644010924,0.758100778178089,-1.22178113273914
328,0.781919657208003,0.772488644010924,0.758100778178089,0.845811371062479
329,-0.892557917425495,0.448991710192668,-1.53461768133531,0.897655866891006
330,0.781919657208003,0.772488644010924,0.800157361162103,0.897655866891006
331,0.654418592622636,0.664915949036528,0.512247884978127,-1.22178113273914
332,0.749662914921217,0.664915949036528,0.631929265069182,0.737337621230165
333,0.781919657208003,0.772488644010924,0.758100778178089,-1.22178113273914
334,0.781919657208003,0.772488644010924,0.758100778178089,0.845811371062479
335,0.781919657208003,0.772488644010924,0.758100778178089,0.897655866891006
336,-2.29852990442831,-1.61469894992275,-1.53461768133531,-1.22178113273914
337,0.614475749633272,0.664915949036528,0.704924877529578,-1.22178113273914
338,0.755155566567116,0.58283665490369,0.758100778178089,0.737337621230165
339,0.781919657208003,0.664915949036528,0.800157361162103,-1.22178113273914
340,0.781919657208003,0.664915949036528,0.800157361162103,0.845811371062479
341,0.781919657208003,0.664915949036528,0.800157361162103,0.897655866891006
342,0.685799849572711,0.664915949036528,0.758100778178089,-1.22178113273914
343,0.727195227462086,0.58283665490369,0.800157361162103,0.737337621230165
344,0.781919657208003,0.772488644010924,0.800157361162103,-1.22178113273914
345,0.781919657208003,0.772488644010924,0.800157361162103,0.845811371062479
346,0.781919657208003,0.772488644010924,0.800157361162103,0.897655866891006
347,0.709793817403151,0.664915949036528,0.758100778178089,-1.22178113273914
348,0.781919657208003,0.772488644010924,0.758100778178089,0.737337621230165
349,0.781919657208003,0.772488644010924,0.758100778178089,-1.22178113273914
350,0.781919657208003,0.772488644010924,0.758100778178089,0.845811371062479
351,-2.29852990442831,-1.61469894992275,-1.53461768133531,0.897655866891006
352,-0.0941346967633357,0.448991710192668,-1.53461768133531,0.897655866891006
353,0.781919657208003,0.772488644010924,0.800157361162103,-1.22178113273914
354,0.781919657208003,0.772488644010924,0.800157361162103,0.737337621230165
355,-2.29852990442831,-1.61469894992275,0.512247884978127,-1.22178113273914
356,0.781919657208003,0.772488644010924,0.800157361162103,0.845811371062479
357,-0.517724627215998,-1.61469894992275,-1.53461768133531,-1.22178113273914
358,-2.29852990442831,-1.61469894992275,-1.53461768133531,0.737337621230165
359,-2.29852990442831,-1.61469894992275,-1.53461768133531,-1.22178113273914
360,0.765998392245277,0.724915095246082,0.758100778178089,-1.22178113273914
361,0.781919657208003,0.724915095246082,0.800157361162103,0.737337621230165
362,0.781919657208003,0.724915095246082,0.800157361162103,-1.22178113273914
363,0.634778891318183,0.724915095246082,0.704924877529578,-1.22178113273914
364,-2.29852990442831,-1.61469894992275,-1.53461768133531,0.737337621230165
365,0.776657165789175,0.772488644010924,0.704924877529578,-1.22178113273914
366,0.781919657208003,0.772488644010924,0.758100778178089,0.845811371062479
367,0.781919657208003,0.772488644010924,0.758100778178089,0.897655866891006
368,-2.29852990442831,-1.61469894992275,-1.53461768133531,0.897655866891006
369,-2.29852990442831,-1.61469894992275,-1.53461768133531,0.897655866891006
370,0.781919657208003,0.772488644010924,0.758100778178089,0.897655866891006
371,0.0235133246225103,-1.61469894992275,0.512247884978127,0.805300955627027
372,-2.29852990442831,-1.61469894992275,-1.53461768133531,0.805300955627027
373,-0.216890524460528,-1.61469894992275,0.512247884978127,0.874897063933733
374,0.614475749633272,0.58283665490369,0.631929265069182,-1.22178113273914
375,0.755155566567116,0.724915095246082,0.704924877529578,0.737337621230165
376,0.781919657208003,0.724915095246082,0.758100778178089,-1.22178113273914
377,0.781919657208003,0.724915095246082,0.758100778178089,0.845811371062479
378,0.781919657208003,0.724915095246082,0.758100778178089,0.897655866891006
379,-0.716154453163937,0.448991710192668,-1.53461768133531,0.897655866891006
380,0.781919657208003,0.772488644010924,0.758100778178089,-1.22178113273914
381,0.781919657208003,0.772488644010924,0.800157361162103,0.737337621230165
382,-2.29852990442831,0.448991710192668,0.512247884978127,-1.22178113273914
383,0.727195227462086,0.724915095246082,0.800157361162103,0.845811371062479
384,-2.29852990442831,-1.61469894992275,-1.53461768133531,0.897655866891006
385,0.685799849572711,0.664915949036528,0.758100778178089,-1.22178113273914
386,0.781919657208003,0.772488644010924,0.800157361162103,0.737337621230165
387,0.781919657208003,0.772488644010924,0.800157361162103,-1.22178113273914
388,-2.29852990442831,-1.61469894992275,-1.53461768133531,0.845811371062479
389,0.150869018417196,0.448991710192668,0.512247884978127,0.897655866891006
390,0.781919657208003,0.772488644010924,0.800157361162103,0.897655866891006
391,0.634778891318183,0.448991710192668,0.631929265069182,-1.22178113273914
392,0.760600423235107,0.664915949036528,0.631929265069182,0.737337621230165
393,0.781919657208003,0.724915095246082,0.704924877529578,-1.22178113273914
394,0.781919657208003,0.724915095246082,0.704924877529578,0.845811371062479
395,0.781919657208003,0.724915095246082,0.704924877529578,0.897655866891006
396,-2.29852990442831,0.448991710192668,-1.53461768133531,0.897655866891006
397,0.483990055442752,0.58283665490369,0.631929265069182,-1.22178113273914
398,0.691886873145402,0.664915949036528,0.512247884978127,0.737337621230165
399,0.781919657208003,0.772488644010924,0.758100778178089,-1.22178113273914
400,0.781919657208003,0.772488644010924,0.758100778178089,0.845811371062479
401,0.755155566567116,0.724915095246082,0.758100778178089,0.897655866891006
