Row,z_1,z_2
bnd_pnt_1,-1.75016442425205,0.73238843277288
bnd_pnt_2,-2.13142242979315,1.92048386524489
bnd_pnt_3,-1.27662427361632,1.79294007673284
bnd_pnt_4,-0.637758250851649,2.22864365720079
bnd_pnt_5,-0.173018243007366,2.06439119184947
bnd_pnt_6,0.713512435487978,-0.647047005971981
bnd_pnt_7,1.72741442241753,-0.94649722870774
bnd_pnt_8,2.36455514200353,-0.843307079930922
bnd_pnt_9,1.99381622884912,-1.37704698010848
bnd_pnt_10,2.25747384768831,-2.33391908043043
bnd_pnt_11,1.40531620827206,-2.0130676940789
bnd_pnt_12,1.02906408135276,-2.08759484519704
bnd_pnt_13,-0.223170151993495,-2.73143875145663
bnd_pnt_14,-0.303926488502104,-3.23801530592194
bnd_pnt_15,-0.919623168830296,-3.47741449119764
bnd_pnt_16,-1.36459533104701,-2.91257487458898
bnd_pnt_17,-1.34518626234594,-2.20365441074846
bnd_pnt_18,-1.72009011528508,-1.80236016702082
bnd_pnt_19,-1.72135920201068,-1.45852237903197
bnd_pnt_20,-1.54050571439725,-1.21367270432534
bnd_pnt_21,-1.4909167280297,-0.773860856653272
bnd_pnt_22,-2.03933115398688,-0.258306544431987
bnd_pnt_23,NaN,NaN
bnd_pnt_24,1.00153806662855,1.78424053825632
bnd_pnt_25,1.3009088649708,2.33275646451813
bnd_pnt_26,1.40993167848455,2.99526025741827
bnd_pnt_27,1.54908583590791,2.59757925277346
bnd_pnt_28,1.47177050725645,2.24005310575689
bnd_pnt_29,NaN,NaN
bnd_pnt_30,1.82431045035111,0.603040245720294
bnd_pnt_31,0.713512435487978,-0.647047005971981
bnd_pnt_32,1.00153806662849,1.78424053825632
