Row,z_1,z_2
bnd_pnt_1,-4.32291097449066,-3.36702942612458
bnd_pnt_2,-4.73699390890833,-2.74355380021424
bnd_pnt_3,-4.78018029150313,-1.90484483358414
bnd_pnt_4,-4.49419764995796,-1.34804610739761
bnd_pnt_5,-4.40603232888279,-0.408300867622501
bnd_pnt_6,-4.76386263820189,0.149576839914991
bnd_pnt_7,-5.35303452193161,0.638578962941817
bnd_pnt_8,-6.01899093570674,0.838126577089585
bnd_pnt_9,-5.43965994325829,1.39951088905115
bnd_pnt_10,-5.26452354254903,2.15336402958963
bnd_pnt_11,-4.81081611832581,2.93239608856515
bnd_pnt_12,-4.80808812724737,4.01045923255753
bnd_pnt_13,-4.62192930363051,4.26373151262909
bnd_pnt_14,-4.11996614377798,4.44133096452822
bnd_pnt_15,-3.81848414049692,4.41208444892673
bnd_pnt_16,-3.61781819276925,4.16557435096152
bnd_pnt_17,-3.92383407210456,3.56954858458851
bnd_pnt_18,-4.24915994721525,3.35584068556735
bnd_pnt_19,-4.66605546387823,2.44116662114976
bnd_pnt_20,-4.05494330237864,1.48842998126564
bnd_pnt_21,-4.00484904211706,1.15849280570139
bnd_pnt_22,-4.21148309728,0.550332602683457
bnd_pnt_23,-4.32752901692831,-0.367860003897524
bnd_pnt_24,-4.26250037129342,-1.32376002555311
bnd_pnt_25,-3.15203850608671,-2.02627698853567
bnd_pnt_26,-2.8266653119841,-2.39420361015493
bnd_pnt_27,-3.53309313010299,-3.10943081651203
bnd_pnt_28,NaN,NaN
bnd_pnt_29,-0.919525530512751,1.47412853201415
bnd_pnt_30,-0.879536988697879,1.36414616381706
bnd_pnt_31,-1.2661016368176,1.04943887377294
bnd_pnt_32,-1.11500310281967,1.45031377528413
bnd_pnt_33,-1.16655501802663,1.52914821537192
bnd_pnt_34,NaN,NaN
bnd_pnt_35,-1.4135410201378,1.02258550340722
bnd_pnt_36,-1.2661016368176,1.04943887377294
bnd_pnt_37,-0.994931963325528,0.71109765781226
bnd_pnt_38,NaN,NaN
bnd_pnt_39,-0.344774733612446,1.06376836328168
bnd_pnt_40,0.425475156336737,1.2138098414579
bnd_pnt_41,0.426235904219701,0.111911890427319
bnd_pnt_42,0.0532313292931604,0.646796487967676
bnd_pnt_43,-0.528504938170923,0.593508459967697
bnd_pnt_44,-0.994931963325528,0.71109765781226
bnd_pnt_45,NaN,NaN
bnd_pnt_46,2.52662427356759,-2.42498303716901
bnd_pnt_47,2.44368598519315,-2.32483632222521
bnd_pnt_48,3.21949612185475,-1.82984028102207
bnd_pnt_49,NaN,NaN
bnd_pnt_50,-1.10200038146871,-1.95852128809386
bnd_pnt_51,-0.599223119638722,-2.13383630767942
bnd_pnt_52,-1.34716759984151,-2.29908516780606
bnd_pnt_53,NaN,NaN
bnd_pnt_54,3.26210267574885,-2.71653688476918
bnd_pnt_55,3.21949612185475,-1.82984028102207
bnd_pnt_56,4.14643186268105,-1.62522466590288
bnd_pnt_57,3.36525801464917,-1.96785559753603
bnd_pnt_58,NaN,NaN
bnd_pnt_59,4.59912443193493,-1.28426318970271
bnd_pnt_60,5.15515354724507,-1.47644086998375
bnd_pnt_61,4.7235821775911,-1.44058931997504
bnd_pnt_62,4.54424716267104,-1.6316773494798
bnd_pnt_63,4.14643186268105,-1.62522466590288
bnd_pnt_64,NaN,NaN
bnd_pnt_65,3.23428418542836,-4.65617252496126
bnd_pnt_66,3.86267252523999,-4.44364914257922
bnd_pnt_67,3.39378370923858,-4.86924763729529
bnd_pnt_68,2.8157258987801,-4.9396716044517
