Row,NumGoodAlgos
413,2
414,1
415,3
416,1
417,2
418,1
419,3
420,1
421,2
422,1
423,1
424,3
425,1
426,2
427,1
428,3
429,1
430,2
431,2
432,0
433,3
434,1
435,2
436,1
437,2
438,1
439,3
440,1
441,2
442,1
443,1
444,3
445,1
446,2
447,1
448,3
449,1
450,2
451,2
452,1
453,1
454,3
455,1
456,2
457,1
458,3
459,1
460,2
461,2
462,1
463,3
464,1
465,2
466,2
467,0
468,3
469,1
470,1
471,1
472,3
473,1
474,1
475,2
476,1
477,1
478,3
479,1
480,2
481,1
482,1
483,3
484,1
485,2
486,2
487,1
488,1
489,1
490,2
491,1
492,2
493,1
494,2
495,1
496,1
497,3
498,0
499,0
500,3
501,1
502,2
503,0
504,3
505,1
506,2
507,2
508,1
509,1
510,3
511,1
512,2
513,2
514,1
515,3
516,1
517,2
518,1
519,0
520,3
521,1
522,1
523,2
524,0
525,0
526,0
527,1
528,1
529,1
530,1
531,1
532,1
533,2
534,2
535,2
536,1
537,2
538,1
539,0
540,1
541,1
542,1
543,1
544,0
545,0
546,1
547,2
548,2
549,2
550,1
551,2
552,1
553,0
554,0
555,0
556,1
557,0
558,0
559,1
560,0
561,0
562,0
563,0
564,0
565,0
566,1
567,1
568,0
569,0
570,0
571,0
572,0
573,1
574,1
575,1
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,1
590,0
591,0
592,0
593,0
594,1
595,0
596,0
597,0
598,0
599,0
600,1
601,0
602,1
603,0
604,1
605,0
606,1
607,0
608,0
609,1
610,1
611,0
612,1
613,1
614,1
615,1
616,0
617,0
618,0
619,0
620,1
621,1
622,0
623,0
624,0
625,1
626,0
627,1
628,0
629,1
630,2
631,0
632,0
633,0
634,1
635,0
636,0
637,0
638,0
639,0
640,0
641,0
642,0
643,0
644,1
645,1
646,1
647,1
648,0
649,0
650,0
651,1
652,0
653,0
654,0
655,1
656,0
657,0
658,0
659,1
660,1
661,0
662,1
663,1
664,1
665,1
666,1
667,1
668,1
669,1
670,1
671,1
672,1
673,1
674,1
675,1
676,1
677,1
678,1
679,0
680,0
681,0
682,0
683,0
684,0
685,0
686,0
687,1
688,1
689,1
690,0
691,0
692,0
693,0
694,0
695,0
696,0
697,0
698,0
699,1
700,0
701,0
702,0
703,1
704,0
705,0
706,0
707,1
708,0
709,1
710,0
711,0
712,0
713,0
714,0
715,0
716,0
717,1
718,0
719,0
720,0
721,0
722,1
723,0
724,0
725,0
726,0
727,0
728,0
729,0
730,1
731,0
732,0
733,0
734,1
735,1
736,1
737,0
738,0
739,0
740,1
741,1
742,0
743,0
744,0
745,0
746,1
747,0
748,1
749,0
750,0
751,0
752,0
753,1
754,0
755,1
756,0
757,0
758,0
759,0
760,0
761,3
762,0
763,1
764,0
765,1
766,0
767,0
768,1
769,0
770,0
771,1
772,1
773,1
774,0
775,1
776,0
777,0
778,0
779,1
780,1
781,0
782,1
783,1
784,1
785,1
786,1
787,0
788,0
789,1
790,0
791,2
792,0
793,0
794,1
795,0
796,1
797,0
798,1
799,0
800,0
801,0
802,2
803,2
804,0
805,1
806,1
807,1
808,1
809,0
810,0
811,1
812,0
813,2
814,1
815,0
816,0
817,1
818,2
819,1
820,2
821,0
822,2
823,1
824,0
825,0
826,1
827,2
828,0
829,1
830,1
831,2
832,2
833,0
834,0
835,1
836,0
837,2
838,1
839,1
840,0
841,1
842,2
843,1
844,0
845,2
846,1
847,0
848,2
849,1
850,2
851,1
852,2
853,2
854,1
855,0
856,1
857,2
858,1
859,0
860,2
861,2
862,1
863,2
864,2
865,1
866,2
867,1
868,0
869,1
870,1
871,1
872,1
873,0
874,1
875,1
876,0
877,1
878,2
879,0
880,1
881,1
882,0
883,1
884,1
885,1
886,1
887,0
888,1
889,1
890,1
891,0
892,1
893,1
894,0
895,2
896,1
897,0
898,1
899,1
900,2
901,0
902,1
903,0
904,0
905,1
906,1
907,1
908,0
909,2
910,0
911,1
912,0
913,1
914,2
915,0
916,2
917,1
918,0
919,0
920,1
921,0
922,2
923,0
924,2
925,0
926,1
927,1
928,1
929,0
930,1
931,0
932,1
933,2
934,0
935,1
936,1
937,0
938,0
939,1
940,3
941,1
942,1
943,1
944,1
945,2
946,0
947,1
948,0
949,1
950,1
951,1
952,2
953,0
954,1
955,2
956,0
957,1
958,1
959,0
960,1
961,1
962,1
963,0
964,2
965,1
966,1
967,1
968,1
969,1
970,0
971,0
972,2
973,0
974,1
975,0
976,1
977,2
978,0
979,0
980,1
981,2
982,1
983,0
984,2
985,1
986,1
987,2
988,2
989,1
990,1
991,2
992,1
993,1
994,0
995,2
996,0
997,1
998,2
999,0
1000,1
1001,1
1002,2
1003,0
1004,0
1005,2
1006,0
1007,2
1008,2
1009,1
1010,0
1011,1
1012,1
1013,1
1014,1
1015,2
1016,1
1017,1
1018,1
1019,1
1020,2
1021,1
1022,1
1023,1
1024,0
1025,1
1026,0
1027,1
1028,1
1029,0
1030,1
1031,0
1032,1
1033,1
1034,0
1035,1
1036,1
1037,0
1038,0
1039,2
1040,1
1041,0
1042,1
1043,1
1044,0
1045,1
1046,1
1047,0
1048,1
1049,1
1050,1
1051,1
1052,0
1053,0
1054,1
1055,0
1056,1
1057,0
1058,1
1059,1
1060,2
1061,1
1062,2
1063,1
1064,1
1065,1
1066,1
1067,0
1068,2
1069,0
1070,1
1071,1
1072,1
1073,1
1074,1
1075,1
1076,1
1077,1
1078,0
1079,1
1080,2
1081,0
1082,1
1083,2
1084,1
1085,1
1086,1
1087,1
1088,1
1089,2
1090,0
1091,2
1092,1
1093,1
1094,0
1095,2
1096,0
1097,2
1098,1
1099,0
1100,2
1101,2
1102,0
1103,1
1104,0
1105,0
1106,2
1107,1
1108,0
1109,1
1110,2
1111,0
1112,2
1113,0
1114,1
1115,2
1116,0
1117,1
1118,1
1119,2
1120,1
1121,1
1122,1
1123,2
1124,1
1125,0
1126,2
1127,1
1128,0
1129,1
1130,0
1131,0
1132,0
1133,0
1134,1
1135,2
1136,1
1137,1
1138,2
1139,0
1140,1
1141,1
1142,1
1143,1
1144,1
1145,1
1146,1
1147,1
1148,1
1149,1
1150,0
1151,2
1152,1
1153,1
1154,1
1155,1
1156,0
1157,1
1158,0
1159,2
1160,0
1161,1
1162,0
1163,1
1164,1
1165,2
1166,0
1167,0
1168,0
1169,1
1170,2
1171,0
1172,1
1173,2
1174,1
1175,0
1176,3
1177,3
1178,3
1179,0
1180,3
1181,3
1182,3
1183,1
1184,3
1185,2
1186,3
1187,0
1188,2
1189,3
1190,1
1191,3
1192,3
1193,3
1194,1
1195,3
1196,3
1197,3
1198,1
1199,1
1200,3
1201,3
1202,3
1203,0
1204,2
1205,2
1206,2
1207,1
1208,2
1209,1
1210,3
1211,2
1212,3
1213,1
1214,1
1215,2
1216,0
1217,3
1218,3
1219,3
1220,1
1221,0
1222,0
1223,3
1224,3
1225,3
1226,1
1227,0
1228,3
1229,2
1230,0
1231,2
1232,3
1233,3
1234,0
1235,3
1236,3
1237,0
1238,2
1239,3
1240,2
1241,1
1242,3
1243,2
1244,2
1245,1
1246,0
1247,2
1248,1
1249,2
1250,2
1251,2
1252,1
1253,0
1254,3
1255,3
1256,3
1257,1
1258,0
1259,3
1260,3
1261,1
1262,3
1263,3
1264,3
1265,0
1266,3
1267,2
1268,3
1269,1
1270,3
1271,1
1272,3
1273,3
1274,3
1275,1
1276,3
1277,2
1278,3
1279,1
1280,1
1281,3
1282,3
1283,3
1284,1
1285,1
1286,1
1287,1
1288,3
1289,3
1290,3
1291,0
1292,3
1293,0
1294,3
1295,3
1296,3
1297,1
1298,0
1299,3
1300,2
1301,3
1302,0
1303,1
1304,2
1305,2
1306,3
1307,1
1308,0
1309,3
1310,2
1311,3
1312,0
1313,2
1314,2
1315,2
1316,3
1317,2
1318,0
1319,3
1320,1
1321,2
1322,2
1323,1
1324,2
1325,3
1326,0
1327,3
1328,3
1329,3
1330,1
1331,1
1332,3
1333,3
1334,2
1335,1
1336,1
1337,2
1338,1
1339,2
1340,3
1341,3
1342,1
1343,3
1344,1
1345,3
1346,3
1347,3
1348,0
1349,3
1350,2
1351,3
1352,0
1353,2
1354,3
1355,1
1356,2
1357,3
1358,2
1359,1
1360,2
1361,3
