Row,Best_Algorithm
286,3
287,2
288,2
289,1
290,1
291,2
292,1
293,1
294,1
295,1
296,1
297,1
298,1
299,3
300,1
301,1
302,1
303,1
304,1
305,2
306,1
307,3
308,1
309,1
310,1
311,1
312,1
313,1
314,1
315,1
316,1
317,1
318,1
319,3
320,3
321,1
322,1
323,2
324,1
325,1
326,1
327,1
328,1
329,3
330,3
331,1
332,1
333,1
334,1
335,1
336,2
337,1
338,1
339,1
340,1
341,1
342,1
343,1
344,1
345,1
346,1
347,1
348,1
349,1
350,1
351,3
352,3
353,1
354,1
355,2
356,1
357,1
358,3
359,2
360,1
361,1
362,1
363,1
364,3
365,1
366,1
367,1
368,3
369,3
370,1
371,3
372,3
373,3
374,1
375,1
376,1
377,1
378,1
379,3
380,1
381,1
382,2
383,1
384,3
385,1
386,1
387,1
388,3
389,3
390,1
391,1
392,1
393,1
394,1
395,1
396,3
397,1
398,1
399,1
400,1
401,1
402,1
403,1
404,1
405,1
406,1
407,1
408,1
409,1
410,1
411,1
412,3
413,3
414,1
415,1
416,1
417,1
418,1
419,1
420,1
421,1
422,3
423,1
424,1
425,1
426,1
427,1
428,1
429,1
430,1
431,1
432,3
433,1
434,1
435,1
436,3
437,3
438,1
439,1
440,1
441,1
442,3
443,1
444,1
445,1
446,1
447,1
448,1
449,1
450,1
451,1
452,3
453,1
454,1
455,1
456,1
457,1
458,1
459,1
460,1
461,1
462,1
463,1
464,1
465,1
466,1
467,1
468,1
469,1
470,3
471,1
472,1
473,1
474,3
475,1
476,3
477,1
478,1
479,1
480,1
481,3
482,1
483,1
484,1
485,1
486,1
487,3
488,3
489,1
490,3
491,1
492,1
493,3
494,1
495,3
496,1
497,1
498,2
499,3
500,1
501,1
502,1
503,2
504,1
505,1
506,1
507,1
508,3
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,3
519,3
520,1
521,1
522,3
523,1
524,2
525,2
526,1
527,1
528,1
529,1
530,1
531,1
532,2
533,3
534,2
535,3
536,2
537,1
538,1
539,2
540,1
541,1
542,1
543,1
544,1
545,1
546,2
547,3
548,2
549,3
550,2
551,1
552,1
553,3
554,2
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,2
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,2
578,2
579,1
580,2
581,2
582,2
583,1
584,1
585,2
586,1
587,2
588,1
589,1
590,1
591,1
592,2
593,1
594,1
595,1
596,2
597,2
598,2
599,2
600,1
601,1
602,1
603,1
604,1
605,1
606,1
607,1
608,1
609,1
610,1
611,1
612,1
613,1
614,1
615,1
616,1
617,2
618,1
619,2
620,1
621,1
622,2
623,2
624,2
625,1
626,2
627,2
628,2
629,2
630,2
631,1
632,2
633,3
634,1
635,1
636,1
637,1
638,1
639,1
640,1
641,1
642,2
643,1
644,1
645,1
646,1
647,1
648,3
649,3
650,3
651,1
652,3
653,3
654,1
655,1
656,3
657,3
658,3
659,1
660,1
661,1
662,1
663,1
664,1
665,1
666,1
667,1
668,1
669,1
670,1
671,1
672,1
673,1
674,1
675,1
676,1
677,1
678,1
679,1
680,3
681,3
682,3
683,3
684,3
685,3
686,3
687,1
688,1
689,1
690,3
691,3
692,1
693,3
694,2
695,2
696,2
697,1
698,2
699,2
700,1
701,2
702,2
703,1
704,1
705,2
706,2
707,2
708,2
709,2
710,2
711,2
712,2
713,2
714,1
715,1
716,2
717,1
718,1
719,2
720,2
721,2
722,1
723,2
724,2
725,1
726,2
727,2
728,2
729,1
730,1
731,2
732,2
733,2
734,2
735,1
736,1
737,2
738,2
739,2
740,1
741,1
742,2
743,2
744,2
745,2
746,1
747,1
748,1
749,1
750,1
751,1
752,2
753,1
754,2
755,1
756,1
757,1
758,1
759,2
760,2
761,3
762,3
763,1
764,1
765,1
766,1
767,1
768,1
769,1
770,1
771,1
772,1
773,1
774,1
775,1
776,2
777,1
778,1
779,1
780,1
781,1
782,1
783,1
784,1
785,1
786,1
787,1
788,1
789,1
790,1
791,3
792,1
793,1
794,1
795,2
796,1
797,1
798,1
799,1
800,2
801,2
802,2
803,2
804,2
805,2
806,2
807,1
808,1
809,2
810,2
811,1
812,2
813,2
814,2
815,2
816,2
817,2
818,2
819,1
820,2
821,2
822,2
823,2
824,1
825,3
826,2
827,2
828,2
829,1
830,1
831,2
832,2
833,1
834,2
835,1
836,2
837,1
838,1
839,2
840,2
841,2
842,2
843,1
844,2
845,2
846,1
847,2
848,1
849,1
850,2
851,1
852,2
853,2
854,1
855,2
856,2
857,2
858,1
859,2
860,2
861,2
862,1
863,2
864,2
865,1
866,2
867,2
868,2
869,2
870,1
871,2
872,1
873,2
874,1
875,1
876,2
877,2
878,2
879,2
880,2
881,1
882,2
883,2
884,1
885,2
886,1
887,2
888,2
889,1
890,1
891,2
892,2
893,2
894,2
895,1
896,2
897,3
898,1
899,2
900,1
901,2
902,2
903,2
904,2
905,2
906,1
907,1
908,2
909,2
910,2
911,2
912,2
913,2
914,2
915,2
916,2
917,2
918,2
919,2
920,1
921,2
922,1
923,2
924,1
925,2
926,2
927,2
928,1
929,3
930,1
931,1
932,2
933,2
934,2
935,2
936,2
937,3
938,3
939,2
940,2
941,3
942,1
943,1
944,2
945,1
946,2
947,1
948,2
949,2
950,1
951,2
952,1
953,2
954,2
955,2
956,2
957,2
958,2
959,2
960,2
961,2
962,1
963,2
964,2
965,1
966,1
967,2
968,2
969,1
970,2
971,2
972,2
973,2
974,1
975,2
976,2
977,2
978,1
979,2
980,2
981,2
982,1
983,2
984,2
985,2
986,1
987,2
988,2
989,1
990,1
991,2
992,1
993,1
994,2
995,2
996,2
997,2
998,2
999,1
1000,1
1001,2
1002,1
1003,2
1004,2
1005,2
1006,2
1007,2
1008,2
1009,1
1010,3
1011,1
1012,1
1013,1
1014,2
1015,1
1016,1
1017,1
1018,1
1019,2
1020,1
1021,1
1022,1
1023,1
1024,1
1025,1
1026,2
1027,2
1028,2
1029,1
1030,1
1031,2
1032,1
1033,2
1034,2
1035,2
1036,2
1037,1
1038,3
1039,1
1040,1
1041,2
1042,2
1043,2
1044,2
1045,2
1046,2
1047,1
1048,1
1049,1
1050,1
1051,2
1052,2
1053,2
1054,1
1055,2
1056,2
1057,2
1058,1
1059,2
1060,1
1061,1
1062,2
1063,1
1064,1
1065,1
1066,2
1067,2
1068,2
1069,2
1070,2
1071,2
1072,1
1073,1
1074,1
1075,1
1076,2
1077,1
1078,2
1079,2
1080,2
1081,1
1082,1
1083,2
1084,1
1085,1
1086,1
1087,1
1088,2
1089,1
1090,2
1091,2
1092,2
1093,1
1094,2
1095,1
1096,2
1097,2
1098,1
1099,2
1100,2
1101,2
1102,3
1103,1
1104,2
1105,2
1106,2
1107,2
1108,3
1109,1
1110,2
1111,2
1112,2
1113,1
1114,2
1115,2
1116,2
1117,1
1118,2
1119,1
1120,1
1121,1
1122,2
1123,2
1124,1
1125,2
1126,2
1127,2
1128,2
1129,2
1130,1
1131,2
1132,2
1133,2
1134,2
1135,2
1136,1
1137,2
1138,1
1139,1
1140,2
1141,2
1142,1
1143,1
1144,1
1145,2
1146,1
1147,2
1148,2
1149,1
1150,2
1151,2
1152,1
1153,2
1154,2
1155,1
1156,2
1157,2
1158,2
1159,2
1160,2
1161,2
1162,2
1163,1
1164,2
1165,1
1166,2
1167,2
1168,2
1169,2
1170,1
1171,2
1172,2
1173,2
1174,1
1175,2
1176,1
1177,3
1178,2
1179,3
1180,2
1181,3
1182,2
1183,1
1184,2
1185,3
1186,2
1187,2
1188,2
1189,2
1190,1
1191,2
1192,3
1193,2
1194,1
1195,3
1196,1
1197,2
1198,1
1199,1
1200,2
1201,1
1202,1
1203,1
1204,3
1205,3
1206,3
1207,1
1208,2
1209,1
1210,3
1211,3
1212,1
1213,1
1214,1
1215,3
1216,1
1217,3
1218,3
1219,2
1220,1
1221,1
1222,1
1223,2
1224,1
1225,2
1226,1
1227,1
1228,2
1229,3
1230,1
1231,3
1232,1
1233,2
1234,2
1235,2
1236,3
1237,1
1238,3
1239,3
1240,2
1241,1
1242,2
1243,2
1244,2
1245,1
1246,3
1247,3
1248,1
1249,2
1250,3
1251,3
1252,1
1253,1
1254,1
1255,3
1256,3
1257,1
1258,3
1259,3
1260,3
1261,1
1262,2
1263,3
1264,3
1265,3
1266,1
1267,3
1268,1
1269,1
1270,1
1271,1
1272,2
1273,3
1274,2
1275,1
1276,3
1277,3
1278,3
1279,1
1280,1
1281,1
1282,1
1283,2
1284,1
1285,1
1286,1
1287,1
1288,3
1289,1
1290,3
1291,2
1292,2
1293,2
1294,1
1295,1
1296,2
1297,1
1298,2
1299,3
1300,3
1301,3
1302,1
1303,1
1304,3
1305,3
1306,2
1307,1
1308,1
1309,2
1310,3
1311,2
1312,3
1313,2
1314,2
1315,2
1316,3
1317,3
1318,2
1319,1
1320,1
1321,3
1322,3
1323,1
1324,3
1325,3
1326,1
1327,1
1328,1
1329,2
1330,1
1331,1
1332,3
1333,1
1334,3
1335,1
1336,1
1337,2
1338,1
1339,2
1340,3
1341,3
1342,1
1343,2
1344,1
1345,2
1346,3
1347,2
1348,1
1349,2
1350,3
1351,2
1352,1
1353,3
1354,2
1355,1
1356,2
1357,1
1358,3
1359,1
1360,3
1361,2
