Row,z_1,z_2
bnd_pnt_1,-1.9188605330047,-0.36969273422215
bnd_pnt_2,-1.62180659619927,0.450745488589445
bnd_pnt_3,-1.69980161139016,0.61098021753186
bnd_pnt_4,-1.34872492998445,0.881368883040912
bnd_pnt_5,-1.10509844716308,1.7387697065755
bnd_pnt_6,-0.620338109904606,2.06897037246121
bnd_pnt_7,0.0266590465675061,2.10371464356449
bnd_pnt_8,0.0322577025371967,2.21606296399854
bnd_pnt_9,0.160641359394733,2.02818184840778
bnd_pnt_10,-0.000899466159834596,1.71862296719799
bnd_pnt_11,-0.0159585539812233,1.30405475934625
bnd_pnt_12,0.318118676899374,1.48287879560047
bnd_pnt_13,0.462403036155106,1.67290253325542
bnd_pnt_14,0.578919289474169,1.54838904247469
bnd_pnt_15,0.385964452302039,1.03271617956924
bnd_pnt_16,0.609085142636035,0.68008724452451
bnd_pnt_17,0.229241964227509,0.732390624699653
bnd_pnt_18,-0.0896976608478977,0.398376044199088
bnd_pnt_19,-0.575128679464298,0.580959590840924
bnd_pnt_20,-0.750811815163031,0.4407237460712
bnd_pnt_21,-1.13136023043328,0.440904755611689
bnd_pnt_22,-1.22273437816034,0.204671363519607
bnd_pnt_23,-1.16851189269048,-0.0331400614320836
bnd_pnt_24,-0.947392616577083,-0.389115268840101
bnd_pnt_25,-0.731961915161949,-0.351780598143056
bnd_pnt_26,-0.0782995963477902,-0.905072313033073
bnd_pnt_27,-0.21308737678116,-1.33238132983764
bnd_pnt_28,-0.275392805241971,-1.1604774252833
bnd_pnt_29,-0.508658202154728,-0.967887109497303
bnd_pnt_30,-0.998253959248582,-1.21720047169191
bnd_pnt_31,-1.60481732864733,-0.506932972227908
bnd_pnt_32,-1.81357415575651,-0.478522793375219
