Row,z_1,z_2
bnd_pnt_1,-1.87389034315039,1.77533184876415
bnd_pnt_2,-1.18424289465284,1.72432968562286
bnd_pnt_3,-0.626205562950833,1.91094061331201
bnd_pnt_4,-0.128765426053599,1.92523552677114
bnd_pnt_5,-1.04503174708159,0.83826191485065
bnd_pnt_6,NaN,NaN
bnd_pnt_7,-1.2825425430991,0.0715214444678183
bnd_pnt_8,0.747185522771198,-0.747918688648675
bnd_pnt_9,-0.266458138886514,-1.47380832386957
bnd_pnt_10,-0.656927473403143,-1.77340248708833
bnd_pnt_11,-0.939296769033035,-2.25756021678689
bnd_pnt_12,-0.568374957401776,-2.68072694924901
bnd_pnt_13,-0.290239074343322,-2.62046592178447
bnd_pnt_14,-0.223170151993495,-2.73143875145663
bnd_pnt_15,-0.303926488502104,-3.23801530592194
bnd_pnt_16,-0.548237041901588,-2.78702889120931
bnd_pnt_17,-0.881612984889152,-2.78774576468365
bnd_pnt_18,-1.72009011528508,-1.80236016702082
bnd_pnt_19,-1.81706886660335,-1.36772516906205
bnd_pnt_20,-1.63635686709068,-0.930129880177619
bnd_pnt_21,-1.8670701769261,-0.296407139048518
bnd_pnt_22,-1.67707144585235,0.0264837233369868
bnd_pnt_23,-1.58764036390464,0.436543813248797
bnd_pnt_24,NaN,NaN
bnd_pnt_25,0.747185522771198,-0.747918688648675
bnd_pnt_26,0.970228389666704,-0.878543698859796
bnd_pnt_27,0.73900570388412,-1.47164622917303
bnd_pnt_28,1.3531953415217,-1.73076295480664
bnd_pnt_29,1.82454656719052,-1.12262251258002
bnd_pnt_30,1.60861003724576,-0.62414512703603
bnd_pnt_31,1.83698149770609,-0.394416034172481
bnd_pnt_32,1.83847913663696,-0.886282946004271
bnd_pnt_33,1.99381622884912,-1.37704698010848
bnd_pnt_34,1.89664258337779,-1.45539453317949
bnd_pnt_35,1.74184736860952,-2.1070410295765
bnd_pnt_36,1.40531620827206,-2.0130676940789
bnd_pnt_37,1.02906408135276,-2.08759484519704
bnd_pnt_38,0.61858321398875,-1.57536368538517
bnd_pnt_39,0.223081300332279,-1.41049310923928
bnd_pnt_40,NaN,NaN
bnd_pnt_41,1.39106037752822,1.18933802138621
bnd_pnt_42,1.42692243966845,1.06905457984518
bnd_pnt_43,1.73310961464203,0.818971725342741
bnd_pnt_44,1.82431045035111,0.603040245720294
bnd_pnt_45,1.41635380828198,0.541763696389831
bnd_pnt_46,0.86808655825951,-0.0218758732233062
bnd_pnt_47,NaN,NaN
bnd_pnt_48,1.07669166532823,2.08470032826459
bnd_pnt_49,1.47177050725645,2.24005310575689
bnd_pnt_50,1.66784960043401,1.70059040775154
bnd_pnt_51,NaN,NaN
bnd_pnt_52,-0.638933340714838,2.39726689579303
bnd_pnt_53,-0.56990189882773,2.64022675138561
bnd_pnt_54,-0.387396144021484,2.76862065790133
