Row,GA,PSO,RS,SA
0,0.105958035344117,-1.5192408830606,0.688508855089941,0.306995907182145
1,-0.863409376050816,-1.5192408830606,-1.42473158266195,0.306995907182145
2,0.496042179144127,0.631120970026049,0.588188880069529,0.306995907182145
3,0.0655230662403691,0.514821639522978,0.588188880069529,-1.76746934837757
4,-2.29436298618147,-1.5192408830606,-1.42473158266195,0.306995907182145
5,-0.00232866894668805,0.514821639522978,0.588188880069529,0.306995907182145
6,-2.29436298618147,-1.5192408830606,-1.42473158266195,0.306995907182145
7,-2.29436298618147,-1.5192408830606,0.588188880069529,-1.76746934837757
8,-0.111588959615084,-1.5192408830606,0.588188880069529,-1.76746934837757
9,-2.29436298618147,-1.5192408830606,0.588188880069529,-1.76746934837757
10,-0.143601181786934,0.514821639522978,0.588188880069529,0.306995907182145
11,0.613276782748558,0.514821639522978,0.588188880069529,0.306995907182145
12,0.210563510104621,0.514821639522978,0.588188880069529,0.306995907182145
13,0.383348279580921,0.631120970026049,0.588188880069529,0.306995907182145
14,-2.29436298618147,-1.5192408830606,-1.42473158266195,0.306995907182145
15,0.226072840541975,0.514821639522978,0.588188880069529,0.306995907182145
16,0.269989958511084,0.631120970026049,0.588188880069529,0.306995907182145
17,0.635620245635867,0.631120970026049,0.588188880069529,0.306995907182145
18,-0.863409376050816,0.514821639522978,-1.42473158266195,0.306995907182145
19,-0.569557425081089,0.631120970026049,0.588188880069529,0.306995907182145
20,-0.863409376050816,-1.5192408830606,0.588188880069529,0.306995907182145
21,-0.863409376050816,-1.5192408830606,0.588188880069529,0.306995907182145
22,-0.863409376050816,-1.5192408830606,0.588188880069529,0.306995907182145
23,-2.29436298618147,-1.5192408830606,-1.42473158266195,0.306995907182145
24,0.310507319486997,0.7019737874704,-1.42473158266195,0.306995907182145
25,0.194569403961065,0.631120970026049,0.588188880069529,0.306995907182145
26,0.226072840541975,0.514821639522978,-1.42473158266195,0.306995907182145
27,0.0655230662403691,-1.5192408830606,-1.42473158266195,0.306995907182145
28,-0.0273050109341994,-1.5192408830606,-1.42473158266195,0.306995907182145
29,0.283844384410137,0.514821639522978,0.588188880069529,0.306995907182145
30,-2.29436298618147,-1.5192408830606,-1.42473158266195,0.306995907182145
31,0.310507319486997,0.631120970026049,0.588188880069529,0.306995907182145
32,-2.29436298618147,-1.5192408830606,-1.42473158266195,-1.76746934837757
33,-2.29436298618147,-1.5192408830606,-1.42473158266195,-1.76746934837757
34,-2.29436298618147,-1.5192408830606,-1.42473158266195,-1.76746934837757
35,-0.0817213443106809,0.514821639522978,0.588188880069529,-1.76746934837757
36,0.635620245635867,-1.5192408830606,0.588188880069529,0.306995907182145
37,0.0213828092094558,-1.5192408830606,0.588188880069529,0.306995907182145
38,0.283844384410137,0.7019737874704,0.588188880069529,0.306995907182145
39,-2.29436298618147,-1.5192408830606,-1.42473158266195,0.306995907182145
40,-0.569557425081089,0.514821639522978,-1.42473158266195,0.306995907182145
41,-2.29436298618147,-1.5192408830606,-1.42473158266195,0.306995907182145
42,-2.29436298618147,-1.5192408830606,-1.42473158266195,0.306995907182145
43,-2.29436298618147,-1.5192408830606,-1.42473158266195,0.306995907182145
44,-2.29436298618147,-1.5192408830606,-1.42473158266195,-1.76746934837757
45,0.557605740268233,0.631120970026049,0.588188880069529,-1.76746934837757
46,0.565889463758583,0.631120970026049,0.749224286102503,0.306995907182145
47,-0.215656782794065,0.514821639522978,0.588188880069529,0.306995907182145
48,-0.483147486187803,0.514821639522978,0.588188880069529,0.306995907182145
49,-0.111588959615084,0.514821639522978,-1.42473158266195,0.306995907182145
50,-0.111588959615084,0.514821639522978,-1.42473158266195,-1.76746934837757
51,0.467485256784614,0.7019737874704,0.588188880069529,0.306995907182145
52,-2.29436298618147,-1.5192408830606,-1.42473158266195,0.306995907182145
53,0.0439625174035552,-1.5192408830606,0.688508855089941,0.306995907182145
54,0.486682008484541,0.631120970026049,0.588188880069529,0.306995907182145
55,-2.29436298618147,0.514821639522978,0.588188880069529,0.306995907182145
56,0.0213828092094558,-1.5192408830606,0.588188880069529,-1.76746934837757
57,-0.215656782794065,-1.5192408830606,-1.42473158266195,0.306995907182145
58,-0.215656782794065,0.514821639522978,-1.42473158266195,0.306995907182145
59,-2.29436298618147,0.514821639522978,-1.42473158266195,-1.76746934837757
60,0.505251101449325,0.631120970026049,0.688508855089941,-1.76746934837757
61,0.457636503244259,0.7019737874704,0.588188880069529,-1.76746934837757
62,-0.0273050109341994,0.514821639522978,-1.42473158266195,0.566614071433385
63,0.505251101449325,0.514821639522978,0.688508855089941,-1.76746934837757
64,-2.29436298618147,-1.5192408830606,-1.42473158266195,-1.76746934837757
65,0.0861606301493048,0.514821639522978,-1.42473158266195,0.306995907182145
66,0.635620245635867,0.7019737874704,0.688508855089941,0.306995907182145
67,0.194569403961065,0.631120970026049,0.588188880069529,-1.76746934837757
68,0.711107674525921,0.7019737874704,0.793238610545043,0.306995907182145
69,0.514314058701603,0.514821639522978,0.688508855089941,0.306995907182145
70,0.447612101220153,0.631120970026049,0.588188880069529,-1.76746934837757
71,0.742560649820512,0.514821639522978,0.793238610545043,0.306995907182145
72,0.523236054176008,0.514821639522978,0.688508855089941,0.306995907182145
73,0.437404995475506,0.631120970026049,0.688508855089941,0.467307932402033
74,-2.29436298618147,-1.5192408830606,0.588188880069529,0.566614071433385
75,0.671102212533152,0.631120970026049,0.588188880069529,-1.76746934837757
76,0.730171139587927,0.631120970026049,0.793238610545043,0.306995907182145
77,0.590059536258222,0.514821639522978,0.588188880069529,0.306995907182145
78,-2.29436298618147,-1.5192408830606,-1.42473158266195,-1.76746934837757
79,-2.29436298618147,-1.5192408830606,-1.42473158266195,-1.76746934837757
80,0.532021830837793,0.514821639522978,0.588188880069529,0.306995907182145
