Row,z_1,z_2
bnd_pnt_1,0.903189524451994,1.44129934759956
bnd_pnt_2,0.959148295647789,1.68008020425129
bnd_pnt_3,0.98999997042415,1.54890354556915
bnd_pnt_4,0.856590555339227,1.17596504154611
bnd_pnt_5,0.744126205187061,1.41869778798862
bnd_pnt_6,NaN,NaN
bnd_pnt_7,0.96933843549009,-1.70868360209252
bnd_pnt_8,0.863466512852044,-1.30448623302709
bnd_pnt_9,0.7442474388803,-1.20428070875701
bnd_pnt_10,0.629688204940467,-0.801168017428603
bnd_pnt_11,0.747185522771198,-0.747918688648675
bnd_pnt_12,0.622228820057421,-0.77491982588185
bnd_pnt_13,0.589066246520648,-0.658226881891118
bnd_pnt_14,0.713512435487978,-0.647047005971981
bnd_pnt_15,0.920956350557154,-0.984617323677898
bnd_pnt_16,0.885972488766545,-1.23234809051042
bnd_pnt_17,1.14675620182779,-1.65533728851051
bnd_pnt_18,0.807586016527646,-1.91639161560939
